"","batter","PA","OPS","year","fullname","birthdate"
"15221",65,572,0.812412,2006,"Mark DeRosa","1975-02-26"
"15222",538,650,0.966894,2000,"Edgardo Alfonzo","1973-08-11"
"15223",46669,15,0.480953,2007,"Justin Ruggiano","1982-04-12"
"15224",46275,15,0.4,2007,"Donny Lucy","1982-08-08"
"15225",45799,204,0.51554,2007,"Alexi Casilla","1984-07-20"
"15226",46027,127,0.902322,2007,"Jacoby Ellsbury","1983-09-11"
"15227",45619,559,0.725464,2007,"Yuniesky Betancourt","1982-01-31"
"15228",17603,198,0.90195,1995,"Juan Samuel","1960-12-09"
"15229",17603,39,0.634992,1995,"Juan Samuel","1960-12-09"
"15230",4951,174,0.599886,2002,"Delino DeShields","1969-01-15"
"15231",4159,14,0.412587,2002,"Lou Collier","1973-08-21"
"15232",3927,6,1,2002,"Raul Chavez","1973-03-17"
"15233",18008,90,0.877445,1995,"Alex Cole","1965-08-17"
"15234",271,666,0.992924,2002,"Sammy Sosa","1968-11-12"
"15235",550,5,0.65,2001,"McKay Christensen","1975-08-14"
"15236",587,70,0.597619,2001,"John Valentin","1967-02-18"
"15237",602,219,0.829776,2001,"Brian Buchanan","1973-07-21"
"15238",723,179,0.807893,2002,"Adam Hyzdu","1971-12-06"
"15239",1155,523,0.688596,2001,"Carlos Guillen","1975-09-30"
"15240",17304,128,0.64428,2001,"Luis Lopez","1973-10-05"
"15241",1187,25,0.627826,2002,"Luis Ugueto","1979-02-15"
"15242",17384,303,0.76538,1995,"Matt Mieske","1968-02-13"
"15243",17368,425,0.741933,1995,"Pat Meares","1968-09-06"
"15244",17376,55,0.672696,1995,"Henry Mercedes","1969-07-23"
"15245",17339,6,0.666666,1995,"John Marzano","1963-02-14"
"15246",17349,119,0.604298,1995,"Derrick May","1968-07-14"
"15247",30350,36,0.722222,2001,"Chris Wakeland","1974-06-15"
"15248",29717,128,0.67703,2001,"Eddie Taubensee","1968-10-31"
"15249",17338,200,0.605079,1995,"Sandy Martinez","1970-10-08"
"15250",17289,310,0.768133,1995,"Jim Leyritz","1963-12-27"
"15251",419,48,0.859248,2001,"Brian Schneider","1976-11-26"
"15252",1063,174,0.519471,2001,"Andy Sheets","1971-11-19"
"15253",1062,149,0.544718,2001,"Jared Sandberg","1978-03-02"
"15254",1060,249,0.63327,2001,"Damian Rolls","1977-09-15"
"15255",666,18,0.284314,2002,"Dave Hollins","1966-05-25"
"15256",665,460,0.635637,2002,"Doug Glanville","1970-08-25"
"15257",1341,4,0.5,2001,"Calvin Pickering","1976-09-29"
"15258",133,39,0.617521,2002,"Bill Hall","1979-12-28"
"15259",17208,3,0,2001,"Robin Jennings","1972-04-11"
"15260",17156,53,0.703019,2001,"Phil Hiatt","1969-05-01"
"15261",1192,664,0.826584,2000,"Tony Batista","1973-12-09"
"15262",79,278,0.964706,2006,"Wes Helms","1976-05-12"
"15263",85,477,1.00491,2006,"Chipper Jones","1972-04-24"
"15264",6,417,0.949396,2000,"Lance Berkman","1976-02-10"
"15265",1078,358,0.722681,2002,"Milton Bradley","1978-04-15"
"15266",1077,95,0.633097,2002,"Josh Bard","1978-03-30"
"15267",17175,287,0.635099,1995,"David Howard","1967-02-26"
"15268",16723,20,0.357895,2002,"Kevin Barker","1975-07-26"
"15269",10966,90,0.545914,2002,"Mike Mordecai","1967-12-13"
"15270",162,553,0.706567,2002,"Eric Young","1967-05-18"
"15271",160,146,0.812769,2002,"Ryan Thompson","1967-11-04"
"15272",17141,101,0.474608,1995,"Eric Helfand","1969-03-25"
"15273",17154,77,0.612987,1995,"Jose Herrera","1972-08-30"
"15274",17126,7,0,1995,"Brian Harper","1959-10-16"
"15275",17115,17,0.368627,1995,"Joe Hall","1966-03-06"
"15276",17049,482,0.690208,1995,"Greg Gagne","1961-11-12"
"15277",17052,132,0.525641,1995,"Mike Gallego","1960-10-31"
"15278",1440,370,0.790733,2001,"Craig Paquette","1969-03-28"
"15279",1426,495,0.659612,2001,"Damian Jackson","1973-08-16"
"15280",174,496,0.778129,2002,"J.D. Drew","1975-11-20"
"15281",17255,103,0.627788,2001,"Randy Knorr","1968-11-12"
"15282",17228,127,0.63257,2001,"Kevin Jordan","1969-10-09"
"15283",16908,22,0.619047,1995,"Rod Correia","1967-09-13"
"15284",1224,247,0.713833,2001,"Luis Lopez","1970-09-04"
"15285",519,17,0.235294,2002,"Abraham Nunez","1977-02-05"
"15286",16793,23,0.498965,1995,"Doug Brady","1969-11-23"
"15287",16806,443,0.794071,1995,"Scott Brosius","1966-08-15"
"15288",16817,42,0.267628,1995,"Damon Buford","1970-06-12"
"15289",16818,539,0.908601,1995,"Jay Buhner","1964-08-13"
"15290",16973,101,0.572683,2001,"Chris Donnels","1966-04-21"
"15291",16746,29,0.553051,1995,"Juan Bell","1968-03-29"
"15292",16748,629,1.09111,1995,"Albert Belle","1966-08-25"
"15293",733,137,0.590937,2001,"Keith Osik","1968-10-22"
"15294",16673,25,0.49,1995,"Mike Aldrete","1961-01-29"
"15295",16673,147,0.799347,1995,"Mike Aldrete","1961-01-29"
"15296",11604,434,0.846216,1995,"Troy O'Leary","1969-08-04"
"15297",280,172,0.645378,2002,"Rod Barajas","1975-09-05"
"15298",272,225,0.687995,2002,"Chris Stynes","1973-01-19"
"15299",1621,49,0.511565,1995,"Chris Widger","1971-05-21"
"15300",1622,648,0.87832,1995,"Bernie Williams","1968-09-13"
"15301",1229,175,0.561836,2000,"Gary Matthews","1974-08-25"
"15302",1583,545,0.975139,2005,"Jason Giambi","1971-01-08"
"15303",1562,124,0.904992,2005,"Frank Thomas","1968-05-27"
"15304",1559,640,0.735708,2005,"Aaron Rowand","1977-08-29"
"15305",271,705,1.03978,2000,"Sammy Sosa","1968-11-12"
"15306",264,47,0.572463,2000,"Corey Patterson","1979-08-13"
"15307",17525,87,0.700091,2001,"Curtis Pride","1968-12-17"
"15308",17440,8,0.875,2001,"David Newhan","1973-09-07"
"15309",630,327,0.679431,2002,"Tom Lampkin","1964-03-04"
"15310",618,194,0.628678,2002,"Wiki Gonzalez","1974-05-17"
"15311",403,147,0.760175,2001,"Wilton Guerrero","1974-10-24"
"15312",16939,522,0.94327,1995,"Chili Davis","1960-01-17"
"15313",1435,400,0.88765,2000,"Mitch Meluskey","1973-09-18"
"15314",1536,391,0.74116,2007,"Willie Harris","1978-06-22"
"15315",1539,128,0.751581,2007,"D'Angelo Jimenez","1977-12-21"
"15316",1535,260,0.704995,2007,"Tony Graffanino","1972-06-06"
"15317",1518,265,0.715133,2007,"Javier Valentin","1975-09-19"
"15318",1525,202,0.599978,2007,"Joe Borchard","1978-11-25"
"15319",506,496,0.770676,2001,"Charles Johnson","1971-07-20"
"15320",17364,65,0.802122,2001,"Billy McMillon","1971-11-17"
"15321",17348,78,0.579832,2001,"Jason Maxwell","1972-03-26"
"15322",1196,36,0.400326,2002,"Larry Bigbie","1977-11-04"
"15323",1192,682,0.766295,2002,"Tony Batista","1973-12-09"
"15324",17087,182,0.716694,1995,"Craig Grebeck","1964-12-29"
"15325",17103,433,0.588468,1995,"Ozzie Guillen","1964-01-20"
"15326",1266,174,0.716576,1995,"Bill Haselman","1966-05-25"
"15327",1261,374,0.917279,1995,"Juan Gonzalez","1969-10-20"
"15328",981,607,0.780739,2007,"Carlos Delgado","1972-06-25"
"15329",499,590,0.763766,2000,"Juan Encarnacion","1976-03-08"
"15330",1553,81,0.679121,2004,"Josh Paul","1975-05-19"
"15331",521,636,0.726701,2000,"Eric Owens","1971-02-03"
"15332",16713,459,0.94331,1995,"Harold Baines","1959-03-15"
"15333",157,667,0.888652,2001,"Richie Sexson","1974-12-29"
"15334",1528,573,0.685264,2000,"Royce Clayton","1970-01-02"
"15335",16987,3,0,2000,"Trent Durrington","1975-08-27"
"15336",16984,195,0.513623,2000,"Todd Dunwoody","1975-04-11"
"15337",30735,10,0.928571,2000,"Mark Whiten","1966-11-25"
"15338",17324,280,0.817126,1995,"Jeff Manto","1964-08-23"
"15339",17328,169,0.681437,1995,"Norberto Martin","1966-12-10"
"15340",17251,205,0.557676,1995,"Wayne Kirby","1964-01-22"
"15341",17012,73,0.521366,2002,"Jorge Fabregas","1970-03-13"
"15342",494,58,0.48538,2002,"Homer Bush","1972-11-12"
"15343",966,155,0.655502,2002,"Randy Velarde","1962-11-24"
"15344",964,715,0.861399,2002,"Miguel Tejada","1974-05-25"
"15345",16839,211,0.749968,2001,"Ken Caminiti","1963-04-21"
"15346",16825,34,0.508912,2001,"Morgan Burkhart","1972-01-29"
"15347",16823,5,0.4,2001,"Jamie Burke","1971-09-24"
"15348",48,191,0.652482,2000,"Jose Vizcaino","1968-03-26"
"15349",953,294,0.721336,1995,"Greg Myers","1966-04-14"
"15350",1580,386,0.705747,2001,"Ron Coomer","1966-11-18"
"15351",684,228,0.779863,2002,"Placido Polanco","1975-10-10"
"15352",1562,628,0.83374,2002,"Frank Thomas","1968-05-27"
"15353",17368,284,0.54752,2001,"Pat Meares","1968-09-06"
"15354",662,19,0.386997,2002,"Johnny Estrada","1976-06-27"
"15355",684,367,0.704531,2002,"Placido Polanco","1975-10-10"
"15356",688,705,0.686058,2002,"Jimmy Rollins","1978-11-27"
"15357",681,237,0.710658,2002,"Tomas Perez","1973-12-29"
"15358",17362,13,0.615384,2002,"Walt McKeel","1972-01-17"
"15359",16760,616,0.801198,1995,"Geronimo Berroa","1965-03-18"
"15360",17552,212,0.605463,2000,"Jeff Reboulet","1964-04-30"
"15361",8,514,0.664105,2001,"Geoff Blum","1973-04-26"
"15362",7,717,0.837577,2001,"Craig Biggio","1965-12-14"
"15363",878,454,0.612754,1995,"Benji Gil","1972-10-06"
"15364",17117,459,0.73978,1995,"Darryl Hamilton","1964-12-03"
"15365",16770,504,0.659792,1995,"Jeff Blauser","1965-11-08"
"15366",27551,269,0.674583,1995,"Luis Polonia","1963-12-10"
"15367",17047,194,0.630977,2001,"Jeff Frye","1966-08-31"
"15368",17022,62,0.74631,2001,"Tony Fernandez","1962-06-30"
"15369",822,3,1.16667,2001,"Jack Cust","1979-01-07"
"15370",827,105,0.671582,2001,"Bobby Estalella","1974-08-23"
"15371",1345,386,0.662123,2002,"Rey Sanchez","1967-10-05"
"15372",1423,486,0.721195,1995,"Bobby Higginson","1970-08-18"
"15373",283,166,0.86747,2002,"Danny Bautista","1972-05-24"
"15374",726,237,0.730364,2001,"Rob Mackowiak","1976-06-20"
"15375",760,476,0.696387,2002,"Sean Casey","1974-07-02"
"15376",1384,629,0.911472,1995,"Chuck Knoblauch","1968-07-07"
"15377",803,211,0.793226,2001,"Kelly Stinnett","1970-02-14"
"15378",1564,527,0.789972,2002,"Jose Valentin","1969-10-12"
"15379",232,57,0.600702,2002,"Hee-Seop Choi","1979-03-16"
"15380",228,231,0.612427,2002,"Roosevelt Brown","1975-08-03"
"15381",16766,514,0.819203,2000,"Dante Bichette","1963-11-18"
"15382",17394,88,0.313312,2000,"Ryan Minor","1974-01-05"
"15383",17411,11,0.636363,2000,"Willie Morales","1972-09-07"
"15384",1142,44,0.559691,1995,"Mike Cameron","1973-01-08"
"15385",1147,384,0.81283,1995,"Jeff Cirillo","1969-09-23"
"15386",1129,622,0.683887,1995,"Omar Vizquel","1967-04-24"
"15387",17463,99,0.897844,2000,"Hector Ortiz","1969-10-14"
"15388",607,33,0.491379,2002,"Cesar Crespo","1979-05-23"
"15389",17209,25,0.36,2001,"Marcus Jensen","1972-12-14"
"15390",17209,4,0.5,2001,"Marcus Jensen","1972-12-14"
"15391",946,7,0,2001,"John Mabry","1970-10-17"
"15392",961,44,0.353821,2001,"Larry Sutton","1970-05-14"
"15393",898,379,0.766669,2001,"Alex Ochoa","1972-03-29"
"15394",506,158,1.0188,2000,"Charles Johnson","1971-07-20"
"15395",1550,653,0.977927,2002,"Magglio Ordonez","1974-01-28"
"15396",1544,224,0.667192,2002,"Jeff Liefer","1974-08-17"
"15397",162,672,0.726368,2001,"Eric Young","1967-05-18"
"15398",1140,525,0.74688,2000,"Bret Boone","1969-04-06"
"15399",30250,25,0.326667,2000,"Jorge Velandia","1975-01-12"
"15400",16970,42,0.951316,2000,"Gary DiSarcina","1967-11-19"
"15401",50,491,0.74767,2002,"Daryle Ward","1975-06-27"
"15402",52,202,0.593919,2002,"Gregg Zaun","1971-04-14"
"15403",92854,28,0.305185,2002,"Marty Malloy","1972-07-06"
"15404",16817,556,0.714174,2000,"Damon Buford","1970-06-12"
"15405",16835,87,0.798851,2000,"Alex Cabrera","1971-12-24"
"15406",86,729,0.907414,2000,"Andruw Jones","1977-04-23"
"15407",65,15,0.784615,2000,"Mark DeRosa","1975-02-26"
"15408",391,358,0.617161,2005,"Jamey Carroll","1974-02-18"
"15409",392,26,0.629231,2005,"Matt Cepicky","1977-11-10"
"15410",393,118,0.542308,2005,"Endy Chavez","1978-02-07"
"15411",393,12,0.75,2005,"Endy Chavez","1978-02-07"
"15412",396,56,0.317577,2005,"Wil Cordero","1971-10-03"
"15413",412,190,0.590578,2005,"Jose Macias","1972-01-25"
"15414",17226,79,0.603156,2001,"Terry Jones","1971-02-15"
"15415",17215,4,0.5,2001,"Brian Johnson","1968-01-08"
"15416",50,281,0.833253,2000,"Daryle Ward","1975-06-27"
"15417",809,218,0.809609,1995,"Sandy Alomar Jr.","1966-06-18"
"15418",551,13,0.961538,2002,"Brady Clark","1973-04-18"
"15419",550,4,0.833333,2002,"McKay Christensen","1975-08-14"
"15420",551,74,0.429847,2002,"Brady Clark","1973-04-18"
"15421",17048,578,0.846206,1995,"Gary Gaetti","1958-08-19"
"15422",752,195,0.649256,1995,"Kevin Young","1969-06-16"
"15423",1261,496,0.842117,2000,"Juan Gonzalez","1969-10-20"
"15424",1081,321,0.855778,1995,"Ellis Burks","1964-09-11"
"15425",17010,67,0.745791,2000,"Tom Evans","1974-07-09"
"15426",280,336,0.716933,2011,"Rod Barajas","1975-09-05"
"15427",44075,80,0.53277,2007,"Wilson Valdez","1978-05-20"
"15428",44546,19,0.649122,2007,"Brandon Watson","1981-09-30"
"15429",44018,728,0.805397,2007,"Dan Uggla","1980-03-11"
"15430",43648,597,0.672345,2007,"Ryan Theriot","1979-12-07"
"15431",43366,153,0.72124,2007,"Cory Sullivan","1979-08-20"
"15432",43553,408,0.748304,2007,"Willy Taveras","1981-12-25"
"15433",538,52,0.254615,2006,"Edgardo Alfonzo","1973-08-11"
"15434",538,43,0.468259,2006,"Edgardo Alfonzo","1973-08-11"
"15435",573,51,0.64951,2006,"Jason Phillips","1976-09-27"
"15436",579,423,0.74726,2006,"Marco Scutaro","1975-10-30"
"15437",22580,39,0.534539,1988,"Denny Gonzalez","1963-07-22"
"15438",998,297,0.855283,2009,"Felipe Lopez","1980-05-12"
"15439",1020,676,0.878911,2009,"Jayson Werth","1979-05-20"
"15440",109,541,0.610911,1988,"B.J. Surhoff","1964-08-04"
"15441",26943,31,0.58184,1988,"Tom O'Malley","1960-12-25"
"15442",18656,75,0.529561,1987,"Mark Bailey","1961-11-04"
"15443",648,66,0.463883,2005,"Ramon Vazquez","1976-08-21"
"15444",24798,29,0.526646,1982,"Jody Lansford","1961-01-15"
"15445",16942,381,0.879891,1990,"Glenn Davis","1961-03-28"
"15446",20798,154,0.573017,1984,"Todd Cruz","1955-11-23"
"15447",136,78,0.798901,2005,"Lenny Harris","1964-10-28"
"15448",139,618,0.888416,2005,"Geoff Jenkins","1974-07-21"
"15449",769,683,0.855299,2006,"Adam Dunn","1979-11-09"
"15450",31369,139,0.693402,2006,"J.J. Hardy","1982-08-19"
"15451",31370,256,0.796479,2006,"Corey Hart","1982-03-24"
"15452",31381,314,0.952343,2006,"Chris Duncan","1981-05-05"
"15453",31382,12,0.5,2006,"John Gall","1978-04-02"
"15454",31678,113,0.730627,2011,"Jose Lopez","1983-11-24"
"15455",31688,252,0.681273,2011,"Mike Fontenot","1980-06-09"
"15456",31700,252,0.679724,2011,"Jason Bourgeois","1982-01-04"
"15457",31708,351,0.749762,2011,"Laynce Nix","1980-10-30"
"15458",31724,385,0.712031,2011,"Hanley Ramirez","1983-12-23"
"15459",775,472,0.801659,2006,"Ken Griffey Jr.","1969-11-21"
"15460",777,268,0.674459,2006,"Jose Guillen","1976-05-17"
"15461",17203,131,0.577273,1986,"Stan Javier","1964-01-09"
"15462",27000,163,0.645417,1988,"Ron Oester","1956-05-05"
"15463",31976,309,0.766674,2006,"Eliezer Alfonzo","1979-02-07"
"15464",23706,179,0.627589,1978,"Glenn Hubbard","1957-09-25"
"15465",20672,55,0.863636,1981,"Ted Cox","1955-01-24"
"15466",17929,382,0.713503,1981,"Lou Whitaker","1957-05-12"
"15467",17951,384,0.704383,1981,"Lance Parrish","1956-06-15"
"15468",876,702,0.645794,2010,"Chone Figgins","1978-01-22"
"15469",16863,8,0,1990,"Andujar Cedeno","1969-08-21"
"15470",16865,47,0.776133,1990,"Wes Chamberlain","1966-04-13"
"15471",18154,369,0.842268,1990,"Dan Pasqua","1961-10-17"
"15472",31601,88,0.43612,2006,"Casey Kotchman","1983-02-22"
"15473",31602,63,0.529004,2006,"Jeff Mathis","1983-03-31"
"15474",31603,121,0.775782,2006,"Dallas McPherson","1980-07-23"
"15475",45376,80,0.5,2004,"Freddy Guzman","1981-01-20"
"15476",18725,199,0.406913,1985,"Chris Bando","1956-02-04"
"15477",114,47,0.661702,2005,"Paul Bako","1972-06-20"
"15478",79,188,0.814716,2005,"Wes Helms","1976-05-12"
"15479",85,432,0.967903,2005,"Chipper Jones","1972-04-24"
"15480",86,672,0.921811,2005,"Andruw Jones","1977-04-23"
"15481",30176,25,0.425724,1981,"Julio Valdez","1956-06-03"
"15482",17867,590,0.634504,1984,"Spike Owen","1961-04-19"
"15483",45790,313,0.791396,2011,"Mike Carp","1986-06-30"
"15484",45793,5,0.733333,2011,"Russ Canzler","1986-04-11"
"15485",45794,226,0.613251,2011,"Ezequiel Carrera","1987-06-11"
"15486",45799,365,0.69055,2011,"Alexi Casilla","1984-07-20"
"15487",45844,137,0.71869,2011,"Francisco Cervelli","1986-03-06"
"15488",45858,171,0.919737,2011,"Alejandro De Aza","1984-04-11"
"15489",45939,346,0.673256,2011,"Sam Fuld","1981-11-20"
"15490",46027,729,0.927548,2011,"Jacoby Ellsbury","1983-09-11"
"15491",551,674,0.798082,2005,"Brady Clark","1973-04-18"
"15492",30042,80,0.541185,1990,"Alex Trevino","1957-08-26"
"15493",16939,618,0.79135,1986,"Chili Davis","1960-01-17"
"15494",17914,12,0.257576,1987,"Rob Nelson","1964-05-17"
"15495",17923,474,0.756655,1987,"Robby Thompson","1962-05-10"
"15496",28209,39,0.630075,1986,"Kevin Romine","1961-05-23"
"15497",16818,23,0.579052,1987,"Jay Buhner","1964-08-13"
"15498",16831,618,0.824638,1987,"Brett Butler","1957-06-15"
"15499",37035,80,0.934247,2008,"Micah Hoffpauir","1980-03-01"
"15500",37052,623,0.947343,2008,"Matt Holliday","1980-01-15"
"15501",21245,51,0.630066,1988,"Pat Dodson","1959-10-11"
"15502",28040,689,0.802857,1988,"Cal Ripken Jr.","1960-08-24"
"15503",17286,46,0.600664,1990,"Darren Lewis","1967-08-28"
"15504",34659,120,0.723857,2006,"Chris Denorfia","1980-07-15"
"15505",34729,322,0.839233,2006,"Matt Diaz","1978-03-03"
"15506",19125,43,0.200396,1990,"Dann Bilardello","1959-05-26"
"15507",46802,4,0,2011,"Wyatt Toregas","1982-12-02"
"15508",46817,165,0.548615,2011,"J.R. Towles","1984-02-11"
"15509",46730,386,0.689573,2011,"Josh Thole","1986-10-28"
"15510",1337,152,0.720976,2005,"Doug Mirabelli","1970-10-18"
"15511",26,703,0.705851,2006,"Mark Loretta","1971-08-14"
"15512",27,322,0.871311,2006,"Julio Lugo","1975-11-16"
"15513",508,691,1.07985,2005,"Derrek Lee","1975-09-06"
"15514",511,558,0.658025,2005,"Mike Lowell","1974-02-24"
"15515",1019,590,0.809303,2004,"Vernon Wells","1978-12-08"
"15516",1024,232,0.630027,2004,"Chris Woodward","1976-06-27"
"15517",980,293,0.690972,2007,"Jose Cruz Jr.","1974-04-19"
"15518",946,39,0.466063,2007,"John Mabry","1970-10-17"
"15519",958,132,0.64091,2007,"Olmedo Saenz","1970-10-08"
"15520",935,417,0.867915,2007,"Scott Hatteberg","1969-12-14"
"15521",1023,40,0.421053,2006,"Dewayne Wise","1978-02-24"
"15522",1024,253,0.599968,2006,"Chris Woodward","1976-06-27"
"15523",1045,60,0.821929,2006,"Toby Hall","1975-10-21"
"15524",1048,5,0.8,2006,"Paul Hoover","1976-04-14"
"15525",1049,261,0.818675,2006,"Aubrey Huff","1976-12-20"
"15526",31605,77,0.633459,2006,"Tommy Murphy","1979-08-27"
"15527",31606,325,0.815224,2006,"Mike Napoli","1981-10-31"
"15528",287,348,0.71284,2005,"Alex Cintron","1978-12-17"
"15529",51242,234,0.539939,2011,"Michael Martinez","1982-09-16"
"15530",51441,23,0.715415,2011,"Fernando Martinez","1988-10-10"
"15531",51783,37,0.621621,2011,"Taylor Green","1986-11-02"
"15532",51804,525,0.797056,2011,"Logan Morrison","1987-08-25"
"15533",51815,53,0.880755,2011,"Brett Pill","1984-09-09"
"15534",51910,298,0.664326,2011,"Chris Coghlan","1985-06-18"
"15535",51936,8,0.125,2011,"Shane Robinson","1984-10-30"
"15536",31752,130,0.677454,2007,"Lew Ford","1976-08-12"
"15537",31730,703,0.722476,2007,"David DeJesus","1979-12-20"
"15538",31699,190,0.661645,2007,"Jason Botts","1980-07-26"
"15539",31695,11,0.281818,2007,"Darnell McDonald","1978-11-17"
"15540",460,126,0.759012,2006,"Bill Mueller","1971-03-17"
"15541",28216,16,0.579167,1982,"Gene Roof","1958-01-13"
"15542",27670,134,0.612905,1987,"Terry Puhl","1956-07-08"
"15543",192,72,0.813889,2006,"Eli Marrero","1973-11-17"
"15544",192,41,0.67599,2006,"Eli Marrero","1973-11-17"
"15545",17861,2,0,1987,"Greg Legg","1960-04-21"
"15546",17871,111,0.565516,1987,"Luis Quinones","1962-04-28"
"15547",23209,21,0.840336,1987,"Ed Hearn","1960-08-23"
"15548",21934,331,0.708395,1989,"Mike Fitzgerald","1960-07-13"
"15549",18674,27,0.407407,1985,"Doug Baker","1961-04-03"
"15550",21166,530,0.721751,1987,"Bo Diaz","1953-03-23"
"15551",23349,597,0.677073,1987,"Tom Herr","1956-04-04"
"15552",31182,30,0.855556,1981,"Ned Yost","1954-08-19"
"15553",30769,270,0.581401,1986,"Alan Wiggins","1958-02-17"
"15554",48220,670,0.801247,2010,"Casey McGehee","1982-10-12"
"15555",18196,444,0.851678,1989,"Randy Milligan","1961-11-27"
"15556",17938,664,0.904316,1983,"Pedro Guerrero","1956-06-29"
"15557",28560,49,0.751701,1981,"Dave F Schmidt","1956-12-22"
"15558",17711,379,0.822819,1984,"Rance Mulliniks","1956-01-15"
"15559",27764,25,0.457391,1982,"Mario Ramirez","1957-09-12"
"15560",17339,91,0.570056,1990,"John Marzano","1963-02-14"
"15561",1165,115,0.585905,1989,"Mark McLemore","1964-10-04"
"15562",318,110,0.814889,2012,"Lyle Overbay","1977-01-28"
"15563",30914,108,0.583333,1989,"Glenn Wilson","1958-12-22"
"15564",30914,368,0.790876,1989,"Glenn Wilson","1958-12-22"
"15565",45457,505,0.859055,2013,"Brandon Moss","1983-09-16"
